time,seconds_elapsed,z,y,x
1675434280168245500,2.49824560546875,0.014229774475097656,-0.02288341522216797,0.03113529086112976
1675434280178133200,2.50813330078125,0.034923553466796875,0.03345775604248047,0.014124125242233276
1675434280188021000,2.51802099609375,-0.013118743896484375,0.06300830841064453,0.03458672761917114
1675434280197908700,2.52790869140625,-0.05864286422729492,0.06531429290771484,0.07222706079483032
1675434280207796500,2.53779638671875,-0.061356544494628906,0.030120849609375,0.06373310089111328
1675434280217684000,2.54768408203125,-0.03251981735229492,0.0027170181274414062,0.0650644302368164
1675434280227602200,2.557602294921875,-0.026531219482421875,0.01581287384033203,0.09454286098480225
1675434280237490000,2.567489990234375,0.0024566650390625,0.02894306182861328,0.07459291815757751
1675434280247377700,2.577377685546875,0.08957529067993164,0.0208282470703125,0.030898690223693848
1675434280257265400,2.587265380859375,0.09109020233154297,-0.00629425048828125,-0.01992267370223999
1675434280267153200,2.597153076171875,0.04294633865356445,-0.029953956604003906,-0.08488687872886658
1675434280277040600,2.60704052734375,-0.028728485107421875,0.037204742431640625,-0.11694759130477905
1675434280286928400,2.616928466796875,-0.07357120513916016,0.08336639404296875,-0.07136425375938416
1675434280296816000,2.626816162109375,-0.0463719367980957,-0.024023056030273438,-0.002218693494796753
1675434280306704000,2.636703857421875,-0.0011692047119140625,-0.09294891357421875,-0.02413800358772278
1675434280316591600,2.646591552734375,-0.016614913940429688,-0.101959228515625,-0.054438501596450806
1675434280326479400,2.656479248046875,-0.006903648376464844,-0.032050132751464844,-0.060715675354003906
1675434280336397600,2.6663974609375,0.03552865982055664,0.013201713562011719,-0.035138607025146484
1675434280346285000,2.67628515625,0.012886524200439453,-0.011967658996582031,0.024133622646331787
1675434280356172800,2.6861728515625,0.03116130828857422,0.026586532592773438,0.0852682888507843
1675434280366060500,2.696060546875,0.0024132728576660156,0.025484085083007812,0.11176863312721252
1675434280375948300,2.7059482421875,-0.03981351852416992,0.013736724853515625,0.10781502723693848
1675434280385836000,2.7158359375,-0.02273845672607422,0.017661094665527344,0.04107534885406494
1675434280395723500,2.7257236328125,0.012623310089111328,0.007529258728027344,-0.012710630893707275
1675434280405611300,2.735611328125,0.02596426010131836,-0.0011148452758789062,-0.051459282636642456
1675434280415499000,2.7454990234375,0.04188823699951172,0.004261970520019531,-0.0660085380077362
1675434280425386800,2.75538671875,0.07093572616577148,0.012853622436523438,-0.04383578896522522
1675434280435305000,2.765304931640625,0.04214048385620117,0.021094322204589844,-0.028413861989974976
1675434280445192700,2.775192626953125,-0.0014352798461914062,0.026803970336914062,-0.01513013243675232
1675434280455080200,2.785080078125,-0.023317337036132812,0.044269561767578125,-0.008489757776260376
1675434280464968000,2.794968017578125,-0.03002166748046875,0.035839080810546875,0.02754846215248108
1675434280474855700,2.804855712890625,0.06199789047241211,-0.0040493011474609375,0.03716617822647095
1675434280484743400,2.814743408203125,0.29580068588256836,-0.033080101013183594,-0.01986423134803772
1675434280494631200,2.824631103515625,0.44351911544799805,-0.064178466796875,0.0017822980880737305
1675434280504519000,2.834518798828125,0.2577643394470215,-0.05895233154296875,0.047136902809143066
1675434280514437000,2.84443701171875,0.05321836471557617,0.02409648895263672,0.07217177748680115
1675434280524324600,2.85432470703125,-0.14391374588012695,0.05780029296875,0.055788278579711914
1675434280534212400,2.86421240234375,-0.2486400604248047,0.011114120483398438,0.0346415638923645
1675434280544100000,2.87410009765625,-0.17274856567382812,0.010076522827148438,-0.023307591676712036
1675434280553987800,2.88398779296875,-0.05054759979248047,-0.04581642150878906,-0.05347636342048645
1675434280563875600,2.89387548828125,0.0010318756103515625,-0.061122894287109375,0.01906973123550415
1675434280573763000,2.90376318359375,0.04821634292602539,-0.04023933410644531,0.004898786544799805
1675434280583650800,2.91365087890625,0.057627201080322266,-0.00591278076171875,-0.02844330668449402
1675434280593538600,2.92353857421875,0.014358043670654297,0.02290058135986328,-0.04686233401298523
1675434280603426300,2.93342626953125,-0.1470937728881836,0.012388229370117188,0.05111733078956604
1675434280613314000,2.94331396484375,-0.21709346771240234,-0.021158218383789062,0.16176030039787292
1675434280623232300,2.953232177734375,-0.2666463851928711,0.02101421356201172,0.1524486243724823
1675434280633119700,2.96311962890625,-0.3135371208190918,0.057374000549316406,0.0807076096534729
1675434280643007500,2.973007568359375,-0.31537437438964844,0.031256675720214844,0.11231929063796997
1675434280652895200,2.982895263671875,-0.2492208480834961,-0.02750873565673828,0.056136637926101685
1675434280662783000,2.992782958984375,-0.2187647819519043,-0.049828529357910156,-0.04038146138191223
1675434280672670700,3.002670654296875,-0.20681142807006836,-0.04320335388183594,-0.14419636130332947
1675434280682558500,3.012558349609375,-0.23595857620239258,-0.05065345764160156,-0.1299615502357483
1675434280692446000,3.022446044921875,-0.2009720802307129,-0.06029701232910156,-0.09586191177368164
1675434280702333700,3.032333740234375,-0.13736820220947266,-0.05024528503417969,-0.04319792985916138
1675434280712221400,3.042221435546875,-0.05448579788208008,-0.02074146270751953,-0.02446320652961731
1675434280722139600,3.0521396484375,0.007414340972900391,0.02316570281982422,-0.037286996841430664
1675434280732027400,3.06202734375,0.07049560546875,0.022701263427734375,0.0011001229286193848
1675434280741915100,3.0719150390625,0.12361288070678711,0.013570785522460938,0.06877872347831726
1675434280751802600,3.081802734375,0.17417621612548828,-0.01574993133544922,0.04158976674079895
1675434280761690400,3.0916904296875,0.1929640769958496,0.0020780563354492188,0.030748724937438965
1675434280771578000,3.101578125,0.1899242401123047,0.0050449371337890625,-0.017353981733322144
1675434280781465900,3.1114658203125,0.18721771240234375,-0.035582542419433594,-0.05322754383087158
1675434280791353600,3.121353515625,0.15731143951416016,-0.058925628662109375,-0.07220813632011414
1675434280801241000,3.131240966796875,0.11950206756591797,-0.05083179473876953,-0.050921231508255005
1675434280811159300,3.1411591796875,0.04100513458251953,-0.05045127868652344,-0.02313089370727539
1675434280821047000,3.151047119140625,0.030892372131347656,-0.017934799194335938,-0.012637197971343994
1675434280830934800,3.160934814453125,0.017310142517089844,0.0060672760009765625,0.022787421941757202
1675434280840822500,3.170822509765625,-0.010548114776611328,0.014497756958007812,0.05088028311729431
